Hemisphere,Year,Month,Fah.,Anomaly_type,Fah.a,Date,,
Southern,1960,8,-0.07,MAM,-0.21,1960/8/1,-,1
Southern,1961,8,-0.03,MAM,0.09,1961/8/1,-,1
Southern,1962,8,-0.06,MAM,-0.13,1962/8/1,-,1
Southern,1963,8,0.3,MAM,-0.14,1963/8/1,-,1
Southern,1964,8,-0.21,MAM,-0.27,1964/8/1,-,1
Southern,1965,8,0.12,MAM,-0.13,1965/8/1,-,1
Southern,1966,8,-0.3,MAM,-0.05,1966/8/1,-,1
Southern,1967,8,-0.06,MAM,-0.08,1967/8/1,-,1
Southern,1968,8,-0.09,MAM,-0.13,1968/8/1,-,1
Southern,1969,8,0.03,MAM,0.26,1969/8/1,-,1
Southern,1970,8,-0.15,MAM,0.09,1970/8/1,-,1
Southern,1971,8,0.13,MAM,0,1971/8/1,-,1
Southern,1972,8,0.4,MAM,0.08,1972/8/1,-,1
Southern,1973,8,0.08,MAM,0.33,1973/8/1,-,1
Southern,1974,8,0.31,MAM,-0.06,1974/8/1,-,1
Southern,1975,8,-0.2,MAM,0.16,1975/8/1,-,1
Southern,1976,8,-0.03,MAM,-0.15,1976/8/1,-,1
Southern,1977,8,0.33,MAM,0.31,1977/8/1,-,1
Southern,1978,8,-0.12,MAM,0.22,1978/8/1,-,1
Southern,1979,8,0.29,MAM,0.25,1979/8/1,-,1
Southern,1980,8,0.28,MAM,0.47,1980/8/1,-,1
Southern,1981,8,0.53,MAM,0.28,1981/8/1,-,1
Southern,1982,8,0.15,MAM,0.13,1982/8/1,-,1
Southern,1983,8,0.45,MAM,0.51,1983/8/1,-,1
Southern,1984,8,0.33,MAM,0.32,1984/8/1,-,1
Southern,1985,8,0.34,MAM,0.27,1985/8/1,-,1
Southern,1986,8,0.27,MAM,0.29,1986/8/1,-,1
Southern,1987,8,0.24,MAM,0.36,1987/8/1,-,1
Southern,1988,8,0.52,MAM,0.47,1988/8/1,-,1
Southern,1989,8,0.4,MAM,0.21,1989/8/1,-,1
Southern,1990,8,0.28,MAM,0.42,1990/8/1,-,1
Southern,1991,8,0.43,MAM,0.36,1991/8/1,-,1
Southern,1992,8,0.24,MAM,0.41,1992/8/1,-,1
Southern,1993,8,0.2,MAM,0.3,1993/8/1,-,1
Southern,1994,8,0.11,MAM,0.2,1994/8/1,-,1
Southern,1995,8,0.37,MAM,0.23,1995/8/1,-,1
Southern,1996,8,0.76,MAM,0.34,1996/8/1,-,1
Southern,1997,8,0.36,MAM,0.24,1997/8/1,-,1
Southern,1998,8,0.59,MAM,0.55,1998/8/1,-,1
Southern,1999,8,0.33,MAM,0.21,1999/8/1,-,1
Southern,2000,8,0.36,MAM,0.22,2000/8/1,-,1
Southern,2001,8,0.33,MAM,0.41,2001/8/1,-,1
Southern,2002,8,0.52,MAM,0.68,2002/8/1,-,1
Southern,2003,8,0.44,MAM,0.51,2003/8/1,-,1
Southern,2004,8,0.4,MAM,0.39,2004/8/1,-,1
Southern,2005,8,0.54,MAM,0.49,2005/8/1,-,1
Southern,2006,8,0.72,MAM,0.36,2006/8/1,-,1
Southern,2007,8,0.46,MAM,0.54,2007/8/1,-,1
Southern,2008,8,0.36,MAM,0.38,2008/8/1,-,1
Southern,2009,8,0.64,MAM,0.55,2009/8/1,-,1
Southern,2010,8,0.49,MAM,0.62,2010/8/1,-,1
Southern,2011,8,0.77,MAM,0.41,2011/8/1,-,1
Southern,2012,8,0.52,MAM,0.46,2012/8/1,-,1
Southern,2013,8,0.66,MAM,0.46,2013/8/1,-,1
Southern,2014,8,0.73,MAM,0.57,2014/8/1,-,1
Southern,2015,8,0.61,MAM,0.54,2015/8/1,-,1
Southern,2016,8,0.92,MAM,0.78,2016/8/1,-,1
Southern,2017,8,0.73,MAM,0.8,2017/8/1,-,1
Southern,2018,8,0.65,MAM,0.68,2018/8/1,-,1
Southern,2019,8,0.79,MAM,0.77,2019/8/1,-,1
Southern,2020,8,0.62,MAM,0.77,2020/8/1,-,1
Global,1880,9,-0.13,MAM,-0.1,1880-9-1,-,1
Global,1881,9,-0.14,MAM,0.06,1881-9-1,-,1
Global,1882,9,-0.13,MAM,-0.08,1882-9-1,-,1
Global,1883,9,-0.2,MAM,-0.15,1883-9-1,-,1
Global,1884,9,-0.26,MAM,-0.36,1884-9-1,-,1
Global,1885,9,-0.28,MAM,-0.37,1885-9-1,-,1
Global,1886,9,-0.23,MAM,-0.31,1886-9-1,-,1
Global,1887,9,-0.25,MAM,-0.33,1887-9-1,-,1
Global,1888,9,-0.11,MAM,-0.27,1888-9-1,-,1
Global,1889,9,-0.24,MAM,0.05,1889-9-1,-,1
Global,1890,9,-0.36,MAM,-0.36,1890-9-1,-,1
Global,1891,9,-0.15,MAM,-0.2,1891-9-1,-,1
Global,1892,9,-0.16,MAM,-0.32,1892-9-1,-,1
Global,1893,9,-0.22,MAM,-0.27,1893-9-1,-,1
Global,1894,9,-0.27,MAM,-0.33,1894-9-1,-,1
Global,1895,9,-0.12,MAM,-0.27,1895-9-1,-,1
Global,1896,9,-0.07,MAM,-0.24,1896-9-1,-,1
Global,1897,9,-0.08,MAM,-0.06,1897-9-1,-,1
Global,1898,9,-0.21,MAM,-0.36,1898-9-1,-,1
Global,1899,9,-0.04,MAM,-0.26,1899-9-1,-,1
Global,1900,9,-0.04,MAM,-0.05,1900/9/1,-,1
Global,1901,9,-0.21,MAM,-0.03,1901/9/1,-,1
Global,1902,9,-0.28,MAM,-0.28,1902/9/1,-,1
Global,1903,9,-0.49,MAM,-0.33,1903/9/1,-,1
Global,1904,9,-0.55,MAM,-0.49,1904/9/1,-,1
Global,1905,9,-0.18,MAM,-0.27,1905/9/1,-,1
Global,1906,9,-0.28,MAM,-0.16,1906/9/1,-,1
Global,1907,9,-0.33,MAM,-0.36,1907/9/1,-,1
Global,1908,9,-0.35,MAM,-0.45,1908/9/1,-,1
Global,1909,9,-0.38,MAM,-0.55,1909/9/1,-,1
Global,1910,9,-0.38,MAM,-0.41,1910/9/1,-,1
Global,1911,9,-0.4,MAM,-0.54,1911/9/1,-,1
Global,1912,9,-0.57,MAM,-0.25,1912/9/1,-,1
Global,1913,9,-0.34,MAM,-0.41,1913/9/1,-,1
Global,1914,9,-0.16,MAM,-0.24,1914/9/1,-,1
Global,1915,9,-0.2,MAM,-0.02,1915/9/1,-,1
Global,1916,9,-0.35,MAM,-0.3,1916/9/1,-,1
Global,1917,9,-0.22,MAM,-0.57,1917/9/1,-,1
Global,1918,9,-0.17,MAM,-0.36,1918/9/1,-,1
Global,1919,9,-0.25,MAM,-0.2,1919/9/1,-,1
Global,1920,9,-0.21,MAM,-0.2,1920/9/1,-,1
Global,1921,9,-0.19,MAM,-0.27,1921/9/1,-,1
Global,1922,9,-0.35,MAM,-0.23,1922/9/1,-,1
Global,1923,9,-0.31,MAM,-0.35,1923/9/1,-,1
Global,1924,9,-0.32,MAM,-0.19,1924/9/1,-,1
Global,1925,9,-0.19,MAM,-0.27,1925/9/1,-,1
Global,1926,9,-0.14,MAM,-0.08,1926/9/1,-,1
Global,1927,9,-0.12,MAM,-0.31,1927/9/1,-,1
Global,1928,9,-0.21,MAM,-0.27,1928/9/1,-,1
Global,1929,9,-0.25,MAM,-0.37,1929/9/1,-,1
Global,1930,9,-0.15,MAM,-0.2,1930/9/1,-,1
Global,1931,9,-0.07,MAM,-0.17,1931/9/1,-,1
Global,1932,9,-0.11,MAM,-0.14,1932/9/1,-,1
Global,1933,9,-0.29,MAM,-0.27,1933/9/1,-,1
Global,1934,9,-0.15,MAM,-0.23,1934/9/1,-,1
Global,1935,9,-0.21,MAM,-0.26,1935/9/1,-,1
Global,1936,9,-0.09,MAM,-0.19,1936/9/1,-,1
Global,1937,9,0.09,MAM,-0.13,1937/9/1,-,1
Global,1938,9,0,MAM,0.02,1938/9/1,-,1
Global,1939,9,-0.07,MAM,-0.1,1939/9/1,-,1
Global,1940,9,0.15,MAM,0.13,1940/9/1,-,1
Global,1941,9,0.02,MAM,0.14,1941/9/1,-,1
Global,1942,9,-0.03,MAM,0.08,1942/9/1,-,1
Global,1943,9,0.05,MAM,0.05,1943/9/1,-,1
Global,1944,9,0.28,MAM,0.21,1944/9/1,-,1
Global,1945,9,0.2,MAM,0.1,1945/9/1,-,1
Global,1946,9,-0.08,MAM,0,1946/9/1,-,1
Global,1947,9,-0.12,MAM,0.03,1947/9/1,-,1
Global,1948,9,-0.14,MAM,-0.12,1948/9/1,-,1
Global,1949,9,-0.14,MAM,-0.08,1949/9/1,-,1
Global,1950,9,-0.11,MAM,-0.13,1950/9/1,-,1
Global,1951,9,0.05,MAM,-0.12,1951/9/1,-,1
Global,1952,9,0.07,MAM,-0.02,1952/9/1,-,1
Global,1953,9,0.04,MAM,0.14,1953/9/1,-,1
Global,1954,9,-0.1,MAM,-0.16,1954/9/1,-,1
Global,1955,9,-0.11,MAM,-0.25,1955/9/1,-,1
Global,1956,9,-0.19,MAM,-0.26,1956/9/1,-,1
Global,1957,9,0.09,MAM,0.01,1957/9/1,-,1
Global,1958,9,-0.02,MAM,0.05,1958/9/1,-,1
Global,1959,9,-0.06,MAM,0.13,1959/9/1,-,1
Global,1960,9,0.07,MAM,-0.19,1960/9/1,-,1
Global,1961,9,0.09,MAM,0.11,1961/9/1,-,1
Global,1962,9,0,MAM,0.03,1962/9/1,-,1
Global,1963,9,0.18,MAM,-0.09,1963/9/1,-,1
Global,1964,9,-0.3,MAM,-0.26,1964/9/1,-,1
Global,1965,9,-0.15,MAM,-0.15,1965/9/1,-,1
Global,1966,9,-0.03,MAM,-0.07,1966/9/1,-,1
Global,1967,9,-0.06,MAM,0.04,1967/9/1,-,1
Global,1968,9,-0.19,MAM,0,1968/9/1,-,1
Global,1969,9,0.09,MAM,0.12,1969/9/1,-,1
Global,1970,9,0.12,MAM,0.03,1970/9/1,-,1
Global,1971,9,-0.06,MAM,-0.1,1971/9/1,-,1
Global,1972,9,0.02,MAM,0,1972/9/1,-,1
Global,1973,9,0.09,MAM,0.26,1973/9/1,-,1
Global,1974,9,-0.08,MAM,-0.07,1974/9/1,-,1
Global,1975,9,-0.03,MAM,0.11,1975/9/1,-,1
Global,1976,9,-0.06,MAM,-0.16,1976/9/1,-,1
Global,1977,9,0.02,MAM,0.28,1977/9/1,-,1
Global,1978,9,0.06,MAM,0.15,1978/9/1,-,1
Global,1979,9,0.25,MAM,0.13,1979/9/1,-,1
Global,1980,9,0.2,MAM,0.32,1980/9/1,-,1
Global,1981,9,0.15,MAM,0.35,1981/9/1,-,1
Global,1982,9,0.14,MAM,0.12,1982/9/1,-,1
Global,1983,9,0.37,MAM,0.34,1983/9/1,-,1
Global,1984,9,0.21,MAM,0.22,1984/9/1,-,1
Global,1985,9,0.13,MAM,0.15,1985/9/1,-,1
Global,1986,9,0.03,MAM,0.25,1986/9/1,-,1
Global,1987,9,0.35,MAM,0.23,1987/9/1,-,1
Global,1988,9,0.37,MAM,0.46,1988/9/1,-,1
Global,1989,9,0.35,MAM,0.27,1989/9/1,-,1
Global,1990,9,0.23,MAM,0.61,1990/9/1,-,1
Global,1991,9,0.44,MAM,0.4,1991/9/1,-,1
Global,1992,9,-0.01,MAM,0.36,1992/9/1,-,1
Global,1993,9,0.12,MAM,0.31,1993/9/1,-,1
Global,1994,9,0.32,MAM,0.33,1994/9/1,-,1
Global,1995,9,0.34,MAM,0.4,1995/9/1,-,1
Global,1996,9,0.25,MAM,0.31,1996/9/1,-,1
Global,1997,9,0.52,MAM,0.4,1997/9/1,-,1
Global,1998,9,0.42,MAM,0.65,1998/9/1,-,1
Global,1999,9,0.38,MAM,0.3,1999/9/1,-,1
Global,2000,9,0.38,MAM,0.49,2000/9/1,-,1
Global,2001,9,0.52,MAM,0.55,2001/9/1,-,1
Global,2002,9,0.63,MAM,0.7,2002/9/1,-,1
Global,2003,9,0.62,MAM,0.59,2003/9/1,-,1
Global,2004,9,0.5,MAM,0.54,2004/9/1,-,1
Global,2005,9,0.71,MAM,0.69,2005/9/1,-,1
Global,2006,9,0.65,MAM,0.54,2006/9/1,-,1
Global,2007,9,0.6,MAM,0.73,2007/9/1,-,1
Global,2008,9,0.61,MAM,0.59,2008/9/1,-,1
Global,2009,9,0.73,MAM,0.6,2009/9/1,-,1
Global,2010,9,0.63,MAM,0.84,2010/9/1,-,1
Global,2011,9,0.57,MAM,0.61,2011/9/1,-,1
Global,2012,9,0.72,MAM,0.69,2012/9/1,-,1
Global,2013,9,0.78,MAM,0.61,2013/9/1,-,1
Global,2014,9,0.88,MAM,0.82,2014/9/1,-,1
Global,2015,9,0.85,MAM,0.84,2015/9/1,-,1
Global,2016,9,0.91,MAM,1.14,2016/9/1,-,1
Global,2017,9,0.77,MAM,1.01,2017/9/1,-,1
Global,2018,9,0.81,MAM,0.87,2018/9/1,-,1
Global,2019,9,0.93,MAM,1.02,2019/9/1,-,1
Global,2020,9,0.99,MAM,1.11,2020/9/1,-,1
Northern,1880,9,-0.21,MAM,-0.18,1880-9-1,-,1
Northern,1881,9,-0.25,MAM,0.01,1881-9-1,-,1
Northern,1882,9,-0.23,MAM,-0.17,1882-9-1,-,1
Northern,1883,9,-0.3,MAM,-0.21,1883-9-1,-,1
Northern,1884,9,-0.43,MAM,-0.52,1884-9-1,-,1
Northern,1885,9,-0.38,MAM,-0.42,1885-9-1,-,1
Northern,1886,9,-0.32,MAM,-0.46,1886-9-1,-,1
Northern,1887,9,-0.19,MAM,-0.34,1887-9-1,-,1
Northern,1888,9,-0.18,MAM,-0.33,1888-9-1,-,1
Northern,1889,9,-0.3,MAM,0.04,1889-9-1,-,1
Northern,1890,9,-0.34,MAM,-0.35,1890-9-1,-,1
Northern,1891,9,-0.08,MAM,-0.22,1891-9-1,-,1
Northern,1892,9,-0.2,MAM,-0.45,1892-9-1,-,1
Northern,1893,9,-0.28,MAM,-0.35,1893-9-1,-,1
Northern,1894,9,-0.32,MAM,-0.34,1894-9-1,-,1
Northern,1895,9,-0.05,MAM,-0.32,1895-9-1,-,1
Northern,1896,9,-0.12,MAM,-0.42,1896-9-1,-,1
Northern,1897,9,-0.06,MAM,-0.1,1897-9-1,-,1
Northern,1898,9,-0.16,MAM,-0.43,1898-9-1,-,1
Northern,1899,9,-0.04,MAM,-0.34,1899-9-1,-,1
Northern,1900,9,-0.01,MAM,-0.01,1900/9/1,-,1
Northern,1901,9,-0.26,MAM,0.1,1901/9/1,-,1
Northern,1902,9,-0.32,MAM,-0.37,1902/9/1,-,1
Northern,1903,9,-0.48,MAM,-0.33,1903/9/1,-,1
Northern,1904,9,-0.62,MAM,-0.43,1904/9/1,-,1
Northern,1905,9,-0.18,MAM,-0.31,1905/9/1,-,1
Northern,1906,9,-0.23,MAM,-0.13,1906/9/1,-,1
Northern,1907,9,-0.39,MAM,-0.44,1907/9/1,-,1
Northern,1908,9,-0.3,MAM,-0.48,1908/9/1,-,1
Northern,1909,9,-0.36,MAM,-0.59,1909/9/1,-,1
Northern,1910,9,-0.42,MAM,-0.39,1910/9/1,-,1
Northern,1911,9,-0.37,MAM,-0.5,1911/9/1,-,1
Northern,1912,9,-0.79,MAM,-0.28,1912/9/1,-,1
Northern,1913,9,-0.42,MAM,-0.5,1913/9/1,-,1
Northern,1914,9,-0.29,MAM,-0.3,1914/9/1,-,1
Northern,1915,9,-0.2,MAM,-0.05,1915/9/1,-,1
Northern,1916,9,-0.48,MAM,-0.35,1916/9/1,-,1
Northern,1917,9,-0.3,MAM,-0.7,1917/9/1,-,1
Northern,1918,9,-0.25,MAM,-0.44,1918/9/1,-,1
Northern,1919,9,-0.19,MAM,-0.34,1919/9/1,-,1
Northern,1920,9,-0.35,MAM,-0.14,1920/9/1,-,1
Northern,1921,9,-0.17,MAM,-0.17,1921/9/1,-,1
Northern,1922,9,-0.43,MAM,-0.15,1922/9/1,-,1
Northern,1923,9,-0.17,MAM,-0.43,1923/9/1,-,1
Northern,1924,9,-0.22,MAM,-0.1,1924/9/1,-,1
Northern,1925,9,-0.04,MAM,-0.2,1925/9/1,-,1
Northern,1926,9,-0.02,MAM,0.01,1926/9/1,-,1
Northern,1927,9,0.03,MAM,-0.28,1927/9/1,-,1
Northern,1928,9,-0.16,MAM,-0.24,1928/9/1,-,1
Northern,1929,9,-0.2,MAM,-0.27,1929/9/1,-,1
Northern,1930,9,-0.02,MAM,-0.08,1930/9/1,-,1
Northern,1931,9,0.17,MAM,-0.13,1931/9/1,-,1
Northern,1932,9,0.1,MAM,-0.06,1932/9/1,-,1
Northern,1933,9,-0.28,MAM,-0.25,1933/9/1,-,1
Northern,1934,9,-0.14,MAM,-0.16,1934/9/1,-,1
Northern,1935,9,-0.06,MAM,-0.2,1935/9/1,-,1
Northern,1936,9,0.07,MAM,-0.06,1936/9/1,-,1
Northern,1937,9,0.29,MAM,-0.06,1937/9/1,-,1
Northern,1938,9,0.15,MAM,0.22,1938/9/1,-,1
Northern,1939,9,0.13,MAM,-0.1,1939/9/1,-,1
Northern,1940,9,0.27,MAM,0.16,1940/9/1,-,1
Northern,1941,9,0.1,MAM,0.16,1941/9/1,-,1
Northern,1942,9,0.11,MAM,0.08,1942/9/1,-,1
Northern,1943,9,0.14,MAM,0.18,1943/9/1,-,1
Northern,1944,9,0.35,MAM,0.24,1944/9/1,-,1
Northern,1945,9,0.2,MAM,0.15,1945/9/1,-,1
Northern,1946,9,-0.04,MAM,0.16,1946/9/1,-,1
Northern,1947,9,-0.01,MAM,0.19,1947/9/1,-,1
Northern,1948,9,-0.03,MAM,-0.05,1948/9/1,-,1
Northern,1949,9,-0.1,MAM,0.01,1949/9/1,-,1
Northern,1950,9,-0.09,MAM,-0.07,1950/9/1,-,1
Northern,1951,9,0.34,MAM,0.02,1951/9/1,-,1
Northern,1952,9,0.14,MAM,0.03,1952/9/1,-,1
Northern,1953,9,0.17,MAM,0.3,1953/9/1,-,1
Northern,1954,9,0.09,MAM,-0.08,1954/9/1,-,1
Northern,1955,9,-0.02,MAM,-0.27,1955/9/1,-,1
Northern,1956,9,-0.32,MAM,-0.27,1956/9/1,-,1
Northern,1957,9,0.12,MAM,-0.08,1957/9/1,-,1
Northern,1958,9,0.07,MAM,0.1,1958/9/1,-,1
Northern,1959,9,0.13,MAM,0.19,1959/9/1,-,1
Northern,1960,9,0.12,MAM,-0.16,1960/9/1,-,1
Northern,1961,9,-0.02,MAM,0.14,1961/9/1,-,1
Northern,1962,9,-0.02,MAM,0.18,1962/9/1,-,1
Northern,1963,9,0.13,MAM,-0.04,1963/9/1,-,1
Northern,1964,9,-0.28,MAM,-0.24,1964/9/1,-,1
Northern,1965,9,-0.2,MAM,-0.16,1965/9/1,-,1
Northern,1966,9,0.06,MAM,-0.09,1966/9/1,-,1
Northern,1967,9,-0.03,MAM,0.16,1967/9/1,-,1
Northern,1968,9,-0.04,MAM,0.13,1968/9/1,-,1
Northern,1969,9,0.04,MAM,-0.02,1969/9/1,-,1
Northern,1970,9,-0.05,MAM,-0.03,1970/9/1,-,1
Northern,1971,9,-0.14,MAM,-0.2,1971/9/1,-,1
Northern,1972,9,-0.26,MAM,-0.09,1972/9/1,-,1
Northern,1973,9,-0.08,MAM,0.2,1973/9/1,-,1
Northern,1974,9,-0.16,MAM,-0.09,1974/9/1,-,1
Northern,1975,9,-0.08,MAM,0.05,1975/9/1,-,1
Northern,1976,9,-0.12,MAM,-0.18,1976/9/1,-,1
Northern,1977,9,0.13,MAM,0.25,1977/9/1,-,1
Northern,1978,9,-0.01,MAM,0.08,1978/9/1,-,1
Northern,1979,9,0.19,MAM,0.01,1979/9/1,-,1
Northern,1980,9,0.1,MAM,0.16,1980/9/1,-,1
Northern,1981,9,0.14,MAM,0.42,1981/9/1,-,1
Northern,1982,9,0.06,MAM,0.11,1982/9/1,-,1
Northern,1983,9,0.26,MAM,0.18,1983/9/1,-,1
Northern,1984,9,-0.03,MAM,0.12,1984/9/1,-,1
Northern,1985,9,0.03,MAM,0.02,1985/9/1,-,1
Northern,1986,9,-0.02,MAM,0.2,1986/9/1,-,1
Northern,1987,9,0.39,MAM,0.1,1987/9/1,-,1
Northern,1988,9,0.26,MAM,0.45,1988/9/1,-,1
Northern,1989,9,0.25,MAM,0.33,1989/9/1,-,1
Northern,1990,9,0.42,MAM,0.79,1990/9/1,-,1
Northern,1991,9,0.36,MAM,0.45,1991/9/1,-,1
Northern,1992,9,-0.18,MAM,0.3,1992/9/1,-,1
Northern,1993,9,-0.06,MAM,0.31,1993/9/1,-,1
Northern,1994,9,0.33,MAM,0.46,1994/9/1,-,1
Northern,1995,9,0.43,MAM,0.57,1995/9/1,-,1
Northern,1996,9,0.04,MAM,0.28,1996/9/1,-,1
Northern,1997,9,0.52,MAM,0.55,1997/9/1,-,1
Northern,1998,9,0.61,MAM,0.75,1998/9/1,-,1
Northern,1999,9,0.4,MAM,0.4,1999/9/1,-,1
Northern,2000,9,0.37,MAM,0.76,2000/9/1,-,1
Northern,2001,9,0.56,MAM,0.68,2001/9/1,-,1
Northern,2002,9,0.62,MAM,0.71,2002/9/1,-,1
Northern,2003,9,0.78,MAM,0.66,2003/9/1,-,1
Northern,2004,9,0.6,MAM,0.7,2004/9/1,-,1
Northern,2005,9,0.9,MAM,0.88,2005/9/1,-,1
Northern,2006,9,0.82,MAM,0.71,2006/9/1,-,1
Northern,2007,9,0.67,MAM,0.92,2007/9/1,-,1
Northern,2008,9,0.58,MAM,0.8,2008/9/1,-,1
Northern,2009,9,0.85,MAM,0.65,2009/9/1,-,1
Northern,2010,9,0.71,MAM,1.06,2010/9/1,-,1
Northern,2011,9,0.74,MAM,0.8,2011/9/1,-,1
Northern,2012,9,0.87,MAM,0.92,2012/9/1,-,1
Northern,2013,9,0.7,MAM,0.76,2013/9/1,-,1
Northern,2014,9,0.84,MAM,1.06,2014/9/1,-,1
Northern,2015,9,1.18,MAM,1.13,2015/9/1,-,1
Northern,2016,9,1.23,MAM,1.51,2016/9/1,-,1
Northern,2017,9,1.01,MAM,1.22,2017/9/1,-,1
Northern,2018,9,0.97,MAM,1.06,2018/9/1,-,1
Northern,2019,9,1.22,MAM,1.27,2019/9/1,-,1
Northern,2020,9,1.21,MAM,1.46,2020/9/1,-,1
Southern,1880,9,-0.04,MAM,-0.02,1880-9-1,-,1
Southern,1881,9,-0.04,MAM,0.1,1881-9-1,-,1
Southern,1882,9,-0.04,MAM,0.01,1882-9-1,-,1
Southern,1883,9,-0.1,MAM,-0.08,1883-9-1,-,1
Southern,1884,9,-0.11,MAM,-0.21,1884-9-1,-,1
Southern,1885,9,-0.19,MAM,-0.32,1885-9-1,-,1
Southern,1886,9,-0.14,MAM,-0.17,1886-9-1,-,1
Southern,1887,9,-0.29,MAM,-0.31,1887-9-1,-,1
Southern,1888,9,-0.05,MAM,-0.23,1888-9-1,-,1
Southern,1889,9,-0.17,MAM,0.06,1889-9-1,-,1
Southern,1890,9,-0.38,MAM,-0.37,1890-9-1,-,1
Southern,1891,9,-0.23,MAM,-0.19,1891-9-1,-,1
Southern,1892,9,-0.13,MAM,-0.19,1892-9-1,-,1
Southern,1893,9,-0.16,MAM,-0.2,1893-9-1,-,1
Southern,1894,9,-0.22,MAM,-0.31,1894-9-1,-,1
Southern,1895,9,-0.18,MAM,-0.21,1895-9-1,-,1
Southern,1896,9,-0.01,MAM,-0.06,1896-9-1,-,1
Southern,1897,9,-0.1,MAM,-0.01,1897-9-1,-,1
Southern,1898,9,-0.25,MAM,-0.3,1898-9-1,-,1
Southern,1899,9,-0.04,MAM,-0.17,1899-9-1,-,1
Southern,1900,9,-0.06,MAM,-0.08,1900/9/1,-,1
Southern,1901,9,-0.17,MAM,-0.16,1901/9/1,-,1
Southern,1902,9,-0.24,MAM,-0.2,1902/9/1,-,1
Southern,1903,9,-0.5,MAM,-0.34,1903/9/1,-,1
Southern,1904,9,-0.47,MAM,-0.55,1904/9/1,-,1
Southern,1905,9,-0.17,MAM,-0.23,1905/9/1,-,1
Southern,1906,9,-0.32,MAM,-0.19,1906/9/1,-,1
Southern,1907,9,-0.27,MAM,-0.28,1907/9/1,-,1
Southern,1908,9,-0.41,MAM,-0.41,1908/9/1,-,1
Southern,1909,9,-0.41,MAM,-0.5,1909/9/1,-,1
Southern,1910,9,-0.34,MAM,-0.44,1910/9/1,-,1
Southern,1911,9,-0.43,MAM,-0.58,1911/9/1,-,1
Southern,1912,9,-0.33,MAM,-0.19,1912/9/1,-,1
Southern,1913,9,-0.26,MAM,-0.32,1913/9/1,-,1
Southern,1914,9,-0.03,MAM,-0.17,1914/9/1,-,1
Southern,1915,9,-0.19,MAM,0.01,1915/9/1,-,1
Southern,1916,9,-0.23,MAM,-0.25,1916/9/1,-,1
Southern,1917,9,-0.15,MAM,-0.45,1917/9/1,-,1
Southern,1918,9,-0.09,MAM,-0.3,1918/9/1,-,1
Southern,1919,9,-0.31,MAM,-0.05,1919/9/1,-,1
Southern,1920,9,-0.07,MAM,-0.27,1920/9/1,-,1
Southern,1921,9,-0.19,MAM,-0.38,1921/9/1,-,1
Southern,1922,9,-0.29,MAM,-0.31,1922/9/1,-,1
Southern,1923,9,-0.43,MAM,-0.28,1923/9/1,-,1
Southern,1924,9,-0.41,MAM,-0.26,1924/9/1,-,1
Southern,1925,9,-0.32,MAM,-0.34,1925/9/1,-,1
Southern,1926,9,-0.23,MAM,-0.15,1926/9/1,-,1
Southern,1927,9,-0.26,MAM,-0.33,1927/9/1,-,1
Southern,1928,9,-0.26,MAM,-0.3,1928/9/1,-,1
Southern,1929,9,-0.29,MAM,-0.47,1929/9/1,-,1
Southern,1930,9,-0.28,MAM,-0.31,1930/9/1,-,1
Southern,1931,9,-0.29,MAM,-0.19,1931/9/1,-,1
Southern,1932,9,-0.31,MAM,-0.2,1932/9/1,-,1
Southern,1933,9,-0.31,MAM,-0.3,1933/9/1,-,1
Southern,1934,9,-0.16,MAM,-0.31,1934/9/1,-,1
Southern,1935,9,-0.35,MAM,-0.33,1935/9/1,-,1
Southern,1936,9,-0.24,MAM,-0.31,1936/9/1,-,1
Southern,1937,9,-0.1,MAM,-0.21,1937/9/1,-,1
Southern,1938,9,-0.16,MAM,-0.19,1938/9/1,-,1
Southern,1939,9,-0.27,MAM,-0.12,1939/9/1,-,1
Southern,1940,9,0.07,MAM,0.1,1940/9/1,-,1
Southern,1941,9,-0.03,MAM,0.15,1941/9/1,-,1
Southern,1942,9,-0.17,MAM,0.09,1942/9/1,-,1
Southern,1943,9,-0.04,MAM,-0.1,1943/9/1,-,1
Southern,1944,9,0.2,MAM,0.19,1944/9/1,-,1
Southern,1945,9,0.21,MAM,0.06,1945/9/1,-,1
Southern,1946,9,-0.12,MAM,-0.15,1946/9/1,-,1
Southern,1947,9,-0.24,MAM,-0.12,1947/9/1,-,1
Southern,1948,9,-0.26,MAM,-0.2,1948/9/1,-,1
Southern,1949,9,-0.19,MAM,-0.16,1949/9/1,-,1
Southern,1950,9,-0.15,MAM,-0.2,1950/9/1,-,1
Southern,1951,9,-0.21,MAM,-0.25,1951/9/1,-,1
Southern,1952,9,0,MAM,-0.07,1952/9/1,-,1
Southern,1953,9,-0.08,MAM,-0.02,1953/9/1,-,1
Southern,1954,9,-0.29,MAM,-0.24,1954/9/1,-,1
Southern,1955,9,-0.22,MAM,-0.24,1955/9/1,-,1
Southern,1956,9,-0.07,MAM,-0.26,1956/9/1,-,1
Southern,1957,9,0.05,MAM,0.11,1957/9/1,-,1
Southern,1958,9,-0.11,MAM,0.01,1958/9/1,-,1
Southern,1959,9,-0.25,MAM,0.06,1959/9/1,-,1
Southern,1960,9,0.02,MAM,-0.21,1960/9/1,-,1
Southern,1961,9,0.19,MAM,0.09,1961/9/1,-,1
Southern,1962,9,0.03,MAM,-0.13,1962/9/1,-,1
